Title,Date,Medium,Artist ID
LET'S BE LOVERS (Soyons amoureux),1965.0,"Lithograph, printed in color",441.0
EVOCATION,1965.0,"Lithograph, printed in black",602.0
VESSEL,1965.0,"Lithograph, printed in color",726.0
Untitled,1966.0,Lithograph,198.0
Untitled,1966.0,Lithograph,52.0
FIGURES AND STREAM,1966.0,"Lithograph, printed in color",771.0
"Citron, Bol et Compotier",1967.0,Lithograph,246.0
Elkins Park,1967.0,Lithograph,916.0
Plate from TORONTO 20,1965.0,Screenprint,893.0
FOLLOW THE WOMAN,1965.0,"Lithograph, printed in color",257.0
BLACK VULTURE,1958.0,"Woodcut, printed in black, medium grey and grey olive green",442.0
SPANISH BROOM,1964.0,"Woodcut, printed in black, dark grey, grey yellow green and strong yellow brown",442.0
ONE RED MAPLE LEAF,1964.0,"Monoprint from metal collage, printed in color",723.0
QUIET LIFE,1966.0,"Monoprint from metal collage, printed in color",723.0
Three Heads,1965.0,Lithograph,203.0
The Woman at the Cathedral,1948.0,Etching,452.0
Rose ou Vert la nuit,1966.0,Etching,452.0
GENTLE FRANCE,1966.0,"Lithograph, printed in color",527.0
Untitled,1962.0,Woodcut,142.0
(Untitled),,Etching,518.0
ADMINISTRATION U,1966.0,"Etching and aquatint, printed in black",626.0
Catalogue for the Van Gogh Exhibition at Le Barc de Boutteville and Lottery Ticket,1888.0,"Two woodcuts, one with watercolor additions, on one sheet",511.0
Two Rabbis,1942.0,Oil on canvas,70.0
The Flame and the Diver,1953.0,Oil on canvas,404.0
Girl Wading,1959.0,Oil on canvas,567.0
Woman with a Mandolin,1937.0,Oil on canvas,744.0
The Fitting,1934.0,Oil on canvas,678.0
Murder in the Jungle,1950.0,Oil on composition board,557.0
Nell and Jeremy Sandford,1957.0,Oil on composition board,746.0
Red and Blue,1968.0,"Synthetic polymer paint on shaped canvas, in three parts",692.0
Self-Portrait,1926.0,Oil on canvas,945.0
Homestead,1934.0,Tempera and oil on composition board,483.0
Departure,1932.0,"Oil on canvas, three panels",429.0
The Bride,1941.0,Oil on canvas,609.0
Street Light,1910.0,Oil on canvas,311.0
Aru 6,1955.0,Oil on composition board,392.0
Three Children,1938.0,Oil on canvas,596.0
Golden Tension,1959.0,Oil and gold leaf on canvas,342.0
On the Beach (Double Self-Portrait),1933.0,Oil on canvas,486.0
White Circle,1958.0,Oil on canvas,648.0
Jean Cocteau,1928.0,Oil on canvas,486.0
Parade,1930.0,Oil on canvas,617.0
The Tents of Judea,1950.0,Oil and tempera on composition board,211.0
"Series of 9, Number 2",1969.0,"Oil, casein and synthetic polymer paint on canvas",876.0
Untitled,1974.0,"Synthetic polymer paint on canvas and wood, three parts",641.0
Mercatale Still Life,1981.0,Oil and wax on canvas,289.0
Georges Braque,1957.0,Oil on canvas,699.0
Double Sitting,1988.0,Synthetic polymer paint on composition board and paint on formica,19.0
Dead Trees with Firs,1944.0,Oil on canvas,250.0
Composition,1942.0,Oil on canvas,71.0
André Derain,1936.0,Oil on wood,317.0
Barber Shop,1942.0,Oil on canvas,507.0
The Large Trees,1906.0,Oil on canvas mounted on composition board,744.0
Time Expired,1962.0,Oil on canvas,610.0
Chronic Hollow,1989.0,"Oil on canvas, six parts",205.0
Thanksgiving Turkey,1959.0,Oil on canvas,807.0
"Still Life with Fish, II",1949.0,Oil on canvas,855.0
Five Split Bottles: White on White,1965.0,Oil on canvas with recessed plaster molds,74.0
Walken's Ridge,1975.0,"Oil on canvas, mounted on wood, two panels",529.0
Number 40,1949.0,Oil on canvas with wood frame,534.0
Painting,1975.0,Oil on unstretched and adhered canvas pieces,948.0
Harlequinade,1911.0,Oil on canvas,603.0
Road near L'Estaque,1908.0,Oil on canvas,744.0
Fallen Angel,1943.0,Oil on canvas,876.0
"Double Metamorphosis, II",1964.0,Oil on corrugated aluminum,79.0
Actress Dressing,1945.0,Oil on canvas,291.0
Pomegranate,1957.0,Oil and gold leaf on canvas,546.0
Broken Blossom,1960.0,Oil on canvas,787.0
Napalm Elegy TA 3,1973.0,Oil and collage on composition board,324.0
The Silent Valley of Sunrise,1959.0,Oil and casein on canvas,412.0
Iron Bridges at Asnières,1887.0,Oil on canvas,511.0
Giving Birth Astride a Grave,1973.0,Synthetic polymer paint on canvas,719.0
"New Moon, New York",1945.0,Oil on canvas,243.0
The Skaters,1940.0,Oil on canvas,938.0
Mystical Crucifixion,1926.0,Oil on glass,940.0
Goya Series: And,1997.0,Ink jet and synthetic polymer paint on canvas,304.0
The Organ of Cause & Effect,1981.0,Synthetic polymer paint and charcoal on composition board with mirrors,19.0
Amulet for a Yellow Landscape,1966.0,Oil and tempera on canvas,211.0
Color and Monochrome - Line and Structure,1962.0,Synthetic polymer paint on metal with lacquer-finish wood frame,79.0
Pompeii,1955.0,Oil on canvas,406.0
"Self-Portrait at 2,719,997",1981.0,"Synthetic polymer paint on canvas in two parts, with synthetic polymer paint on wood and synthetic polymer paint on polyethylene in three parts",682.0
Untitled,1960.0,"Oil and nails on composition board, three parts",588.0
On the Art of Writing. On the Writing of Art,1968.0,"Painted photographic canvas on cut-out composition boards, in two parts",795.0
Untitled,1962.0,Oil on canvas,419.0
Woman,1928.0,Oil on canvas,100.0
Spring Blossoms,1962.0,Oil and egg tempera on canvas,783.0
Dwarf,1947.0,Oil on canvas,406.0
Painting,1946.0,Oil and pastel on linen,272.0
Painting,1929.0,Oil on canvas,821.0
One Painting in Four Elements for One Wall,1969.0,"Synthetic polymer paint on striped cotton fabric, in four parts",873.0
Funeral of the Anarchist Galli,1910.0,Oil on canvas,987.0
"Double-Bar, Grey (Green Line)",1968.0,Oil on canvas,281.0
The Living Room,1942.0,Oil on canvas,317.0
Qualm,1954.0,Oil on canvas,798.0
The Yellow Book,1952.0,Oil and tempera on canvas,77.0
Incident 13 R,1953.0,Tempera on canvas,268.0
Study for Portrait VII,1953.0,Oil on canvas,272.0
Pullet,1963.0,Oil and enamel on canvas,469.0
Winter,1956.0,"Oil, sawdust, and gauze on composition board",611.0
Forces,1921.0,Oil on canvas,844.0
Volos,1971.0,"Oil on canvas, triptych",613.0
Morning Candelabra,1948.0,Oil on canvas,676.0
Image with Green Moon,1961.0,Synthetic polymer paint on canvas,399.0
Speeding Automobile,1912.0,Oil on wood,311.0
Swifts: Paths of Movement + Dynamic Sequences,1913.0,Oil on canvas,311.0
Study for Homage to the Square: Night Shades,1956.0,Oil on composition board,97.0
"Mona Lisa, Age Twelve",1959.0,Oil and tempera on canvas,693.0
Untitled Number 3,1956.0,Oil on composition board,588.0
The Proclamation of American Independence,1926.0,Oil on canvas,383.0
Fluorescent Complement,1960.0,Oil on canvas,200.0
The Gate,1960.0,Oil on canvas,276.0
"Hold, Separate but Equal",1969.0,"Synthetic polymer paint, presstype, watercolor, and enamel on composition board",287.0
Landscape with Poppies,1939.0,Oil on canvas,617.0
"Composition, III",1931.0,Oil on canvas,972.0
"I-Ching Series, 5",1963.0,Oil and chalk on canvas,334.0
6 July 1959,1959.0,Oil and tempera on canvas,573.0
Joan Miró and His Daughter Dolores,1937.0,Oil on canvas,317.0
The Turning Door,1960.0,Oil on canvas,265.0
Untitled,1981.0,"Synthetic polymer paint and silver pencil on paper, mounted on aluminum",352.0
Catamount,1940.0,Oil on canvas,244.0
The Cube and the Perspective,1935.0,Enamel airbrushed on steel panel mounted on wood,487.0
Boy with Turkey,1954.0,Oil on canvas,77.0
Rug,1938.0,Woven wool,11.0
Parrot Tulips,1939.0,Oil and tempera on canvas,282.0
Agriaki,1959.0,Oil on canvas,283.0
"Primary Light Group: Red, Green, Blue",1964.0,"Oil and synthetic polymer paint on canvas, three panels",281.0
Rhythms in Barbara,1970.0,"Synthetic polymer paint on canvas, triptych",718.0
Timeless White with Red and Gray,1968.0,"Synthetic polymer paint on canvas, in two sections",921.0
Garden II,1974.0,"Synthetic polymer paint on composition board, three panels",19.0
Red and Black,1952.0,Oil and egg tempera on canvas,574.0
Repetitious Visitation,1987.0,Oil on canvas,597.0
What Is Painting,1966.0,Synthetic polymer paint on canvas,304.0
Sackcloth 1953,1953.0,Burlap and thread on canvas,884.0
Untitled,1908.0,Oil on burlap,877.0
"African Play, IV",1942.0,Oil on composition board,392.0
Maternity,1892.0,Oil on canvas,990.0
Nude and Spectral Still Life,1939.0,Oil on canvas,751.0
Talisman,1943.0,Tallow on wood,751.0
Jaffrey,1976.0,Oil on canvas,587.0
Large Blackboard with Shelf,1975.0,Oil on canvas,967.0
The Synagogue,1940.0,Oil on canvas,609.0
Homage to the Square: White Monument,1951.0,Oil on composition board,97.0
Obsol,1964.0,Oil on canvas,798.0
Gregory,1961.0,Lacquer and synthetic enamel on composition board,472.0
Savanna,1942.0,Oil on canvas,217.0
The Balcony,1941.0,Oil on canvas,507.0
The Scream,1976.0,"Synthetic polymer paint, oil and wax on canvas",76.0
New Chicago Athletic Club,1937.0,Oil on canvas,517.0
Cleopatra's Barge,1939.0,Oil on canvas,383.0
"Figure, I",1964.0,"Synthetic polymer paint on joined canvas, with wood and string",660.0
Before Entering the Ring,1930.0,Oil on canvas,652.0
Homage to the Square: Broad Call,1967.0,Oil on composition board,97.0
High Peak,1936.0,Oil on canvas,338.0
The Bathroom,1932.0,Oil on canvas,665.0
Venus I,1960.0,Oil on canvas,322.0
Capitol City,1978.0,Oil on canvas,811.0
"Structural Constellation ""To Ferdinand Hodler""",1954.0,Incised vinyl acetate resin on wood,97.0
Circular Planes,1924.0,Oil on canvas,311.0
Figurate with Red Ellipse,1920.0,Oil and sand on canvas,392.0
Yellow Bar with Red,1977.0,Oil and graphite on canvas,529.0
Oval Painting,1955.0,Oil on canvas,648.0
Geometric Forms in Space,1923.0,Oil on canvas,686.0
Composition Number 27,1927.0,Oil and tempera on plywood,843.0
"Study for Portrait, Number IV (After the Life Mask of William Blake)",1956.0,Oil on canvas,272.0
Memory of Ischia,1931.0,Oil on canvas,502.0
Grapes,1928.0,Oil on canvas,665.0
Map of the World,1989.0,Embroidery on fabric,630.0
Untitled Number 2,1973.0,Oil on canvas,569.0
Leaves and Navels,1929.0,Oil and cord on canvas,11.0
The Presidential Family,1967.0,Oil on canvas,693.0
Chorus,1960.0,Welded iron,414.0
"Whale, II",1964.0,"Painted sheet steel, supported by a log of wood",922.0
Untitled,1959.0,"Welded steel, canvas, black fabric, soot, and wire",670.0
Alfred Flechtheim,1927.0,Bronze,450.0
Sow,1928.0,Steel wire,922.0
The Storehouse,1988.0,"Gelatin silver prints, electric lamps, and tin biscuit boxes containing cloth fragments",649.0
Symphony Number 1,1913.0,"Polychrome wood, cardboard, and crushed eggshells",325.0
Mobile with 14 Flags (Model for Man-Eater with Pennants),1945.0,Painted sheet aluminum and copper rods,922.0
Articulated Lair,1986.0,"Painted steel, rubber, and metal",710.0
Pair of Rock Chairs,1980.0,Stone (gneiss),889.0
Untitled,1966.0,"Painted and burnished aluminum, three elements",588.0
"Relief, New York",1936.0,"Casein on wood with metal, nails, and string",554.0
Elements Number 30,1990.0,"Diamond plate aluminum, painted steel, and mirrors stained with translucent color",219.0
Source,1967.0,Painted steel and aluminum,982.0
Untitled,1943.0,Painted wood,922.0
Shadows,1967.0,Partially silvered glass with chromium frame,444.0
Tormented Self-Portrait (Susie at Arles),1987.0,"Synthetic polymer paint, bronze powder and lacquer on wood, anodized aluminum, rubber, plastic, formica, leather, chrome-plated steel, and canvas",551.0
Maria of the O,1964.0,"Bronze, in seven parts",522.0
Seated Woman,1932.0,Granite,462.0
Bird in Space,1928.0,Bronze,738.0
Peeling House,1981.0,Four-sided structure of mixed media with openings on each side and palm frond roof,53.0
4 Blocks and Stones,1973.0,"Concrete blocks, river stones, and geological specimens",174.0
Smithereens,1984.0,Concrete blocks,174.0
A Universe,1934.0,"Painted iron pipe, steel wire, motor, and wood with string",922.0
Fat Felt Sculpture (Fat Battery),1963.0,"Fat, felt and cardboard box in metal and glass display case",540.0
The Artist's Father,1935.0,Bronze,100.0
The Box,1953.0,Painted iron,900.0
Black Beast II,1957.0,Painted sheet steel,922.0
The Flying Kayak,1983.0,"Canvas and wood kayak, wood staircase, four electric fans, 16mm film loop, and projector",871.0
Poem-Object,1941.0,"Carved wood bust of man, oil lantern, framed photograph, toy boxing gloves, and paper mounted on drawing board",768.0
Sculpture: Orange-Blue,1970.0,Cast polyester resin,108.0
Eurasia Siberian Symphony 1963,1966.0,"Panel with chalk drawing, felt, fat, taxidermied hare, and painted poles",540.0
Medusa's Head,1990.0,"Plywood, steel, cement, rock, model railroad trains and tracks",871.0
Bell and Navels,1931.0,Painted wood,11.0
Untitled (wood sculpture),,Wood,61.0
Sculpture 23,1923.0,Brass,450.0
Torso: Self-Portrait,1963.0,Plaster,710.0
Double Summer,1987.0,Aluminum and wood,588.0
Progressions,1963.0,Pebbles and sand on plywood,386.0
Horse,1942.0,Bronze,926.0
"Beethoven, Tragic Mask",1901.0,Bronze,708.0
Repository,1961.0,"Wall cabinet containing pocket watch, thermometer, plastic and rubber balls, baseball, plastic persimmon, ""Liberty"" statuette, wood puzzle, toothbrushes, bottlecaps, house number, plastic worm, pocket mirror, lightbulbs, keys, hardware, and photographs",756.0
Winged Trunk,1989.0,"Wood, burlap, rope, and welded steel",38.0
Shelter,1962.0,Wood,167.0
Splatter Chair I,1992.0,Enamel on wood and formica,19.0
Cow,1929.0,Steel wire,922.0
The Table of Perfect,1989.0,Gold leaf on white marble,902.0
Table Piece LXXXVIII (The Deluge),1969.0,Painted steel,982.0
Bracelet,1940.0,Hammered silver,922.0
Victor,1974.0,"Aluminum screen, cotton bunting, plaster, sprayed zinc, steel, and tin",471.0
Osaka I,1970.0,"Self-propelled sculpture with fiberglass shell, steel frame, battery-driven motor, and rubber-tire wheels",758.0
Brooch,1936.0,Brass,922.0
Ocean Game,1964.0,Construction of polyurethane and aluminum on a wood frame,646.0
Fillette,1968.0,Latex over plaster,710.0
White Cabinet and White Table,1965.0,Painted furniture with eggshells,795.0
Placing Platforms,1970.0,"Painted wood benches, photograph panels, and text panel",793.0
Shark Sucker,1930.0,Wood,922.0
"Snow Flurry, I",1948.0,Painted sheet steel and steel wire,922.0
Spider,1939.0,"Painted sheet aluminum, steel rod, and steel wire",922.0
Model for Teodelapio,1962.0,Painted sheet aluminum,922.0
Midday,1960.0,Painted steel,982.0
Valetudinarian,1960.0,Pill bottles in a painted wood box with glass top,220.0
Bird in Space,1941.0,"Bronze 6' (182.9 cm) high, on two-part stone pedestal 17 3/8"" (44.1 cm) high",738.0
Cow,1926.0,"Wire, wood, and string",922.0
Self-Portrait,1936.0,Bronze,429.0
Black Widow,1959.0,Painted sheet steel,922.0
With Two Yellow Circles,1954.0,Plaster and paint,844.0
31 Rods Each with a Ball,1964.0,"Wood with cork, nylon wire and motor",890.0
Boxing,1914.0,Bronze,209.0
Constellation,1932.0,Painted wood,11.0
Pre-Adamite Doll,1964.0,Marble,11.0
Woman Combing Her Hair,1915.0,Bronze,209.0
Untitled,1994.0,Wood and metal,19.0
"e.g., Grass, Water Heater, Mouths, & etc. (for John Graham)",1994.0,"Gelatin silver prints, color prints, and oil stain, mounted and framed",304.0
Tower,1964.0,Painted formica and wood,19.0
Modern Art,1970.0,"Bronze and aluminum, in two parts",471.0
Untitled,1965.0,Painted wood,588.0
Fish,1930.0,"Blue-gray marble 21 x 71 x 5 1/2"" (53.3 x 180.3 x 14 cm), on three-part pedestal of one marble 5 1/8"" (13 cm) high, and two limestone cylinders 13"" (33 cm) high and 11"" (27.9 cm) high x 32 1/8"" (81.5 cm) diameter at widest point",738.0
"Relic from ""Icarus""",1973.0,"Glass on velvet-covered stand, with case and pedestal",871.0
Ghost Dance/Pedmarks,1998.0,Gold leaf on bronze,471.0
Untitled,1964.0,Aluminum,353.0
September 64,1964.0,Painted aluminum,650.0
Erectile Entity (Red and White),1962.0,Metal wires and painted wood panel with motor,890.0
Josephine Baker (III),1927.0,Steel wire,922.0
"Helmet Head, I",1959.0,Bronze,11.0
Synthesist Construction R4,1955.0,Painted wood,310.0
"Project for a Monument ""Aranysor"" (Golden Row)",1919.0,Brass and copper,485.0
"Work Number 36, Aix, 1953-72",1953.0,Painted aluminum,554.0
Plastic Study in Sheet Metal,1938.0,Galvanized iron,97.0
Half-Sphere around Two Axes,1966.0,Marble,559.0
The Quartered One,1964.0,Bronze,710.0
Madonna of the Rocks,1912.0,Painted plaster,209.0
Untitled (RA-5),1995.0,Wood and metal,19.0
Spiral Woman,1951.0,"Wood, paint, and steel",710.0
Figure,1954.0,"Wood, paint, stainless steel, and nails",710.0
Untitled,1967.0,Painted aluminum,193.0
Child's Table and Chair,1978.0,"Wood, stainless steel, leather, paint on cushion, and mirror",889.0
Perforated Metal Settee and Perforated Metal Chairs,1988.0,Aluminum,889.0
Frognal,1965.0,Painted steel,982.0
Untitled (Corn),2000.0,Graphite on paper,752.0
A Study in Radiation,1924.0,Gelatin silver print,777.0
Industry,1930.0,Gelatin silver print,822.0
James Joyce,1926.0,Gelatin silver print,41.0
A Fish Called Sierra,1944.0,Gelatin silver print,135.0
Humanly Impossible,1932.0,Gelatin silver print,399.0
Funkia,1926.0,Gelatin silver print,556.0
Nose,1929.0,Gelatin silver print,556.0
Summer Swimming,1925.0,Gelatin silver print,556.0
Nude,1931.0,Gelatin silver print,556.0
Untitled,1931.0,Gelatin silver print,712.0
East Sussex Coast,1957.0,Gelatin silver print,740.0
Untitled,1929.0,Gelatin silver print,822.0
Sand Drawings,1978.0,"Portfolio of eleven photolithographs with seven additional images by Charles Wilp; and test tube containing sand, housed in a cardboard box",540.0
Japans speel-goed,1962.0,Lithograph,747.0
Gold Sculpture,1956.0,Pencil and metallic paint on six sheets of paper on board,540.0
Pregnant Caryatid,2001.0,Lithograph,710.0
Seated Group,1962.0,Charcoal and synthetic polymer paint on Celotex,19.0
"Transplantation I, Perspective and plan",1964.0,".a: Pen and ink
",47.0
"Devil's Holiday, design for the ballet",,Gouache on paper,502.0
Untitled,1993.0,Colored pencil on black paper,670.0
Floor Chair (model 1211-C),1950.0,"Plywood, wood dowels, and plastic-covered cord",788.0
Volcano,1986.0,Charcoal on paper,19.0
Horizon,1989.0,Charcoal on paper,19.0
Harry Houdini,1975.0,Cut-and-pasted printed paper with felt-tip pen on board,871.0
2/0,1971.0,Multiple of glass,733.0
Ex Libris (for Paulo Herkenhoff),2002.0,Drypoint and engraving,710.0
Birth of Fly,1994.0,Charcoal on paper,38.0
Cecyna Flower,1999.0,Chinese ink and charcoal,38.0
"Peking, China",1958.0,"Gelatin silver print, printed 1968",1000.0
"Tehran, Iran",1966.0,Gelatin silver print,1000.0
Cosmos and Damian with Long Doncon Figure,1982.0,Pencil and oil on paper,806.0
Triptych,1991.0,"Oil on linen, three panels",272.0
The Thousand Longest Rivers of the World,1976.0,Embroidery on cotton and linen,630.0
Unique Tablecloth with Laser-Cut Lace (Object to Be Situated on Table) (for Parkett no. 66),2002.0,Multiple of laser-cut tablecloth,873.0
Three Transitions,1973.0,"Video (color, sound)",944.0
AL Ravine,2002.0,Aluminum,174.0
num,1977.0,"Closed circuit black and white video camera, projector, blue light bulb",944.0
Juvenile Sex Symbol 1-5,1963.0,Gouache on paper,281.0
"Couple Arguing, Coney Island, New York",1960.0,"Gelatin silver print, printed by Neil Selkirk",208.0
Untitled from the portfolio Flight,1971.0,Lithograph from a portfolio of eleven lithographs and one screenprint,922.0
Untitled,1958.0,Soot on paperboard,670.0
Side chair,1948.0,"Plywood, rubber mounts and caning",769.0
"One gallon industrial high-gloss enamel, poured",1989.0,Pencil and ink on paper,155.0
Untitled (Pocket Drawings),1969.0,Pencil on two sheets of transparentized paper,155.0
Blue Lock,1966.0,Colored ink and felt-tip pen on graph paper,174.0
Incomplete Circle (five-unit drawing with blue and red incomplete circles),1975.0,Pencil and colored pencil on paper,196.0
East River Roundabout,1994.0,Screenprint,256.0
"The New China Drawing: The World Above, The World Below",1984.0,"Pencil and colored pencil with crayon, synthetic polymer paint, and cut-and-pasted paper on colored paper on two pieces of synthetic polymer sheet",256.0
Yellow - Sombre,1965.0,Gouache on paper on synthetic polymer sheet,281.0
"Imagine the Enclosed Area Blue (Study for Installation, Yale, Norfolk)",1968.0,Blue carpenter's chalk and ink on graph paper,625.0
Carolina Morning,1972.0,Collagraph,412.0
Untitled,1997.0,Pencil on graph paper,670.0
I Still Use Brushes,1969.0,"Brushes embedded in plastic, in acrylic box",220.0
Expansion in Four Directions,1961.0,Synthetic polymer paint on canvas,559.0
Mirror Piece,1975.0,"Multiple of flask with mirror-plated additions, iodine crystal, painted additions and one postcard",540.0
Jazz II Deluxe,1980.0,Screenprint,412.0
Cahier d'un retour au pays natal,2004.0,Illustrated book with fifty-eight screenprints,873.0
"Pocket Drawing - Sept. 24, 2002",2002.0,Pencil on paper,155.0
words men word court proofs years hair men cell,1962.0,Typed carbon paper transfer on paper,174.0
Stillanovel Trial No. 1,1972.0,Typewriting on paper,174.0
Haltestelle I,2001.0,Charcoal and pastel on paper,19.0
Untitled,2002.0,Charcoal on paper,19.0
Study #8,,"Ballpoint pen on newspaper with masking tape on cardboard
",19.0
Reclining Head of Julia,2003.0,Pencil on paper,240.0
Glass Slippers,1960.0,"a: Gouache and pencil on paper
b: verso: Pencil on paper",281.0
Sex Symbol,1961.0,Gouache and pencil on paper,281.0
Untitled,1973.0,"Typewriting and pencil on paper on paperboard
",304.0
"Junction Series: Landscape, Seascape, Bodybuilders (One Flexing for Admirer)",2002.0,Cut-and-taped printed paper with crayon and pencil on graph paper,304.0
Untitled,1970.0,Typewriting on six pieces of paper,352.0
"30 Pieces (Something which is very near in place and time, but not yet known to me)",1969.0,Typewriting on five pieces of paper,352.0
Silver Sides,1966.0,"Colored pencil on colored paper 
",352.0
Untitled,1976.0,"Ink on metallic board
",352.0
Untitled #37,2002.0,Gouache and pencil on paper,357.0
Untitled (Saxon Motif),1975.0,"Charcoal, pencil, and colored ink on paper",366.0
Untitled,2003.0,Ink on paper,366.0
Untitled,2001.0,Watercolor and ink on paper,366.0
Sunset Shadows,1984.0,"Charcoal and pastel on paper
",424.0
"Covered Car, Alameda",1999.0,Watercolor and pencil on paper,424.0
Potrero Intersection - De Haro and Southern Heights,2003.0,"Charcoal and pastel on colored paper
",424.0
Dartmouth Suite #7,1995.0,Ink and pencil on prepared paper,529.0
Black Oak for Kristen,1998.0,Charcoal and pencil on paper,529.0
Untitled,,Pencil on paper,540.0
Fe,1951.0,Pencil on paper,540.0
Elch und Sonne,1952.0,Pencil on two pieces of notebook paper on paperboard,540.0
Intuition,1953.0,Pencil on paper,540.0
Schädel,1954.0,Pencil on paper,540.0
Hauptstrom,1967.0,Pencil and stamped ink on paper,540.0
Untitled,1993.0,"Oil on paper
",569.0
Untitled,2002.0,"Oil, pencil, and colored pencil on paper",569.0
Untitled,1965.0,Ink and pencil on paper,630.0
Untitled (Invitation),1966.0,"Fabric, plexiglass, cork, synthetic polymer tubing, fiber-cement board, metal, plywood, electric wire, and ballpoint pen on printed paper
",630.0
I sei sensi (The Six Senses),1974.0,Ballpoint pen on six pieces of paper,630.0
"Due mani e una matita, (UDIRE TRA LE PAROLE)",1977.0,Cut-and-pasted painted board with cut-and-pasted gelatin silver print and pencil on paperboard,630.0
Aerei (Airplanes),1983.0,Ballpoint pen on three sheets of printed paper on paper on canvas,630.0
Untitled,1976.0,Pencil and colored pencil on prepared paper,670.0
Untitled,1982.0,Gouache on colored paper,670.0
Untitled,1985.0,"Charcoal, pencil, and colored pencil on colored paper",670.0
Untitled,1998.0,"Pastel, colored pencil, and pencil on black paper",670.0
"Self-Portrait at 5,224,667",1993.0,Ink on paper,682.0
Creatures Beyond Fathom of Science,1979.0,"Cut-and-pasted printed paper, gelatin silver print, snakeskin, and colored pencil on paperboard",871.0
Bird,1960.0,Pencil on paper,902.0
F (Figure),1994.0,"Twenty pieces of silk-covered paper with metallic pencil
",902.0
Waldarbeiter,1966.0,"Chalk and pencil on paper

",366.0
De Lyrium,2003.0,Felt-tip pen and colored pencil on colored paper,833.0
Aktionsplan,1964.0,"Pencil and stamped ink on two pieces of paper
",540.0
Toi et Moi,2003.0,Etching,710.0
Ode à l'oubli,2004.0,Fabric illustrated book with 35 compositions: 30 fabric collages and 5 lithographs (including cover),710.0
Daruma Lamps,1968.0,Glass,30.0
Starfighter,1966.0,Line block,760.0
Typ / Grüner am Baum (Type / Green One at the Tree),1965.0,Etching and drypoint,366.0
Hour Rose,1959.0,Painted wood,174.0
Door Handles,1954.0,.1-2: Anodized light metal alloy .3-4: Cast metal,30.0
Pivot,1978.0,Steel,174.0
Three Women,1963.0,Synthetic polymer paint on board with metal frame,19.0
Splatter Table,1997.0,"Synthetic polymer paint and formica on wood with metal plate, five parts",19.0
Rhapsody,1975.0,"Enamel on steel, 987 plates",357.0
Third House for Edgar Hofschen #1,1979.0,"Ink, pencil and gouache on paper",529.0
Untitled,1985.0,"Ink, gouache and pencil on paper",529.0
Untitled,1984.0,"Ink, crayon and pencil on paper",529.0
Greenpoint,1971.0,Synthetic polymer paint on canvas,529.0
7.XI.57,1957.0,Egg and oil on canvas,573.0
29-Sep-58,1958.0,Ink on paper,573.0
"""Mapan"" Glasses",1970.0,Glass,30.0
Bob,2005.0,Intaglio,342.0
Panoply #3,2000.0,Lithograph on rubber,590.0
This lovely family could be your neighbor  from the Museum in Progress project TransAct: Transnational Activities in the Cultural Field,2000.0,"Lithograph, offset printed",649.0
Untitled from the Museum in Progress project Interventions,1996.0,"Lithograph, offset printed",802.0
The Table (Still Life with Fan),1910.0,Oil on canvas,744.0
Nebraska Sod Houses,1886.0,Gelatin silver print,895.0
Untitled from the Museum in Progress project Portraits of Artists,1994.0,"Lithograph, offset printed",53.0
Specimen (After Durer) from the Museum in Progress project TransAct: Transnational Activities in the Cultural Field,2000.0,"Lithograph, offset printed",304.0
Flying Home for the Museum in Progress project Interventions: Billboard,2000.0,"Two lithographs, offset printed",402.0
Cieli ad alta quota No. 1-6 from Museum in Progress,1993.0,Six Sky Lines magazines and six jigsaw puzzles,630.0
Untitled from the Museum in Progress project TransAct: Transnational Activities in the Cultural Field,2000.0,"Lithograph, offset printed",833.0
Untitled from the Museum in Progress project Portraits of Artists,1995.0,"Lithograph, offset printed",871.0
"Dylan Thomas and His Wife, Caitlin, in Their Room, Manresa Road, Chelsea",1944.0,Gelatin silver print,740.0
Soho Bedroom,1934.0,Gelatin silver print,740.0
Hungary,1930.0,Gelatin silver print,740.0
Tic-Tac Men at Ascot Races,1935.0,Gelatin silver print,740.0
"Losing at the Horse Races, Auteuil, Paris",1932.0,Gelatin silver print,740.0
London,1948.0,Gelatin silver print,740.0
Solo Exhibition from Museum in Progress,1995.0,"Seventeen lithographs, offset printed, bound",649.0
La Petite Pousse I,2005.0,"Aquatint, with hand additions",710.0
"Mon Dieu, mon Dieu, que le Silence est Beau",2006.0,"Etching, with hand additions",710.0
Untitled (11.13.01 Wynn Kramarsky 14:50),2001.0,Ballpoint pen on paper,155.0
Shanghai,1948.0,"Gelatin silver print, printed 1971",1000.0
Silence from In the Forest and on the Heath,2005.0,One from a series of six linoleum cuts with watercolor additions,366.0
The Benefit Flower from Exit 8,1998.0,"Screenprint with collage additions from a portfolio of seven screenprints (two with collage additions, two with water color additions), one lithograph, and screenprinted cover",280.0
Embryo II,1967.0,"Purified and pigmented beeswax, damar resin, and gesso on masonite",471.0
"Untitled, Chicago",1960.0,Gelatin silver print,924.0
Poubelle (Garbage Can),1964.0,Multiple of trash and Plexiglas box,220.0
White acrylic painting on white and anthracite gray striped fabric,1966.0,Synthetic polymer paint on striped cotton fabric,873.0
Pteris Rotundifolia (Jamaica) from the album Cyanotypes of British and Foreign Plants and Ferns,,Cyanotype (photogram),231.0
